published_date,location,home_type,price,area,bedroom,wc,legal_status,furniture
06/10/2025,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",0.09884152643314002,0.21474926253687315,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,0.09379018969789978,0.2920353982300885,0.3333333333333333,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
06/10/2025,"Đông Anh, Hà Nội","nhà biệt thự, liền kề",0.3938395917711704,0.336283185840708,0.5555555555555556,0.2857142857142857,không có - Thiếu,Không có - Thiếu
06/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,0.11096473459771661,0.1887905604719764,0.2222222222222222,0.14285714285714285,không có - Thiếu,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,0.11096473459771661,0.23303834808259588,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Đầy đủ
06/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",0.3180695407425667,0.35103244837758113,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Đầy đủ
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,0.06550270398055437,0.21238938053097345,0.2222222222222222,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
06/10/2025,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",0.49991766321121556,0.41002949852507375,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Không có - Thiếu
06/10/2025,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",0.5019381979053117,0.41002949852507375,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Không có - Thiếu
06/10/2025,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",0.5049689999464558,0.43952802359882004,0.6666666666666666,0.35714285714285715,có sổ đỏ/sổ hồng,Không có - Thiếu
06/10/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",0.22815574685529033,0.387905604719764,0.5555555555555556,0.42857142857142855,không có - Thiếu,Không có - Thiếu
06/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,0.1766321121558398,0.44542772861356933,0.4444444444444444,0.21428571428571427,có sổ đỏ/sổ hồng,Đầy đủ
05/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,0.11096473459771661,0.11504424778761062,0.1111111111111111,0.07142857142857142,có sổ đỏ/sổ hồng,Đầy đủ
05/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,0.11096473459771661,0.3392330383480826,0.3333333333333333,0.14285714285714285,không có - Thiếu,Đầy đủ
05/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,0.1311700815386776,0.3687315634218289,0.3333333333333333,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
05/10/2025,"Quốc Oai, Hà Nội",đất,0.03923575295730509,0.8820058997050148,0.0,0.0,có sổ đỏ/sổ hồng,Không có - Thiếu
05/10/2025,"Đông Anh, Hà Nội","nhà biệt thự, liền kề",0.24432002440805908,0.19616519174041297,0.6666666666666666,0.35714285714285715,không có - Thiếu,Không có - Thiếu
05/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,0.05337949581597778,0.1808259587020649,0.1111111111111111,0.07142857142857142,có sổ đỏ/sổ hồng,Cơ bản
05/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,0.026607411119204474,0.08790560471976401,0.1111111111111111,0.07142857142857142,có sổ đỏ/sổ hồng,Đầy đủ
04/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,0.11096473459771661,0.1887905604719764,0.2222222222222222,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
04/10/2025,"Quốc Oai, Hà Nội",đất,0.04226655499844924,0.2920353982300885,0.0,0.0,có sổ đỏ/sổ hồng,Không có - Thiếu
04/10/2025,"Quốc Oai, Hà Nội",đất,0.11096473459771661,0.2920353982300885,0.0,0.0,có sổ đỏ/sổ hồng,Không có - Thiếu
04/10/2025,"Gia Lâm, Hà Nội","shophouse, nhà phố thương mại",0.11601607133295685,0.19469026548672566,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
04/10/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",0.18067318154403197,0.35103244837758113,0.5555555555555556,0.2857142857142857,có sổ đỏ/sổ hồng,Không có - Thiếu
04/10/2025,"Long Biên, Hà Nội",căn hộ chung cư,0.11096473459771661,0.13864306784660768,0.1111111111111111,0.07142857142857142,không có - Thiếu,Cơ bản
04/10/2025,"Đông Anh, Hà Nội","nhà biệt thự, liền kề",0.19178612236156053,0.18289085545722714,0.5555555555555556,0.2857142857142857,không có - Thiếu,Không có - Thiếu
04/10/2025,"Đống Đa, Hà Nội",nhà mặt phố,0.4140449387121314,0.20943952802359883,0.5555555555555556,0.2857142857142857,có sổ đỏ/sổ hồng,Cơ bản
04/10/2025,"Đông Anh, Hà Nội",căn hộ chung cư,0.059643153367675686,0.2831858407079646,0.3333333333333333,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
04/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,0.041256287651401186,0.1592920353982301,0.2222222222222222,0.14285714285714285,không có - Thiếu,Cơ bản
04/10/2025,"Hà Đông, Hà Nội",nhà mặt phố,0.18067318154403197,0.14454277286135694,0.2222222222222222,0.21428571428571427,có sổ đỏ/sổ hồng,Cơ bản
04/10/2025,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,0.11096473459771661,0.20058997050147492,0.2222222222222222,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
04/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,0.03519468356911289,0.12389380530973451,0.1111111111111111,0.07142857142857142,không có - Thiếu,Cơ bản
04/10/2025,"Nam Từ Liêm, Hà Nội","shophouse, nhà phố thương mại",0.1766321121558398,0.4778761061946903,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Không có - Thiếu
04/10/2025,"Đông Anh, Hà Nội","nhà biệt thự, liền kề",0.22714547950824227,0.23303834808259588,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Không có - Thiếu
04/10/2025,"Gia Lâm, Hà Nội","shophouse, nhà phố thương mại",0.09884152643314002,0.17404129793510326,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Không có - Thiếu
04/10/2025,"Đông Anh, Hà Nội","shophouse, nhà phố thương mại",0.2978641938016057,0.2182890855457227,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
04/10/2025,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",0.49486632647597534,0.41002949852507375,0.5555555555555556,0.35714285714285715,có sổ đỏ/sổ hồng,Không có - Thiếu
04/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,0.05540003051007388,0.17404129793510326,0.2222222222222222,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
04/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,0.11096473459771661,0.12389380530973451,0.2222222222222222,0.07142857142857142,có sổ đỏ/sổ hồng,Cơ bản
04/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,0.11096473459771661,0.1592920353982301,0.2222222222222222,0.07142857142857142,có sổ đỏ/sổ hồng,Đầy đủ
04/10/2025,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",0.5655850407693388,0.6666666666666666,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Không có - Thiếu
04/10/2025,"Hoàng Mai, Hà Nội",đất,0.06752323867465047,0.14454277286135694,0.0,0.0,có sổ đỏ/sổ hồng,Không có - Thiếu
03/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",0.3534288978892484,0.49852507374631266,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
03/10/2025,"Cầu Giấy, Hà Nội",căn hộ chung cư,0.11096473459771661,0.20353982300884957,0.2222222222222222,0.21428571428571427,có sổ đỏ/sổ hồng,Không có - Thiếu
03/10/2025,"Đông Anh, Hà Nội",đất,0.11096473459771661,0.7256637168141593,0.0,0.0,có sổ đỏ/sổ hồng,Không có - Thiếu
03/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",0.11096473459771661,0.35988200589970504,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Cơ bản
03/10/2025,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",0.5251743468874168,0.7811209439528024,0.3333333333333333,0.21428571428571427,có sổ đỏ/sổ hồng,Không có - Thiếu
03/10/2025,"Gia Lâm, Hà Nội",căn hộ chung cư,0.023071475404536298,0.07964601769911504,0.3333333333333333,0.07142857142857142,có sổ đỏ/sổ hồng,Không có - Thiếu
03/10/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",0.11096473459771661,0.9174041297935103,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
03/10/2025,"Thanh Xuân, Hà Nội",căn hộ chung cư,0.07722180520631175,0.21238938053097345,0.3333333333333333,0.07142857142857142,có sổ đỏ/sổ hồng,Đầy đủ
03/10/2025,"Hà Đông, Hà Nội",căn hộ chung cư,0.06853350602169853,0.2920353982300885,0.2222222222222222,0.14285714285714285,có sổ đỏ/sổ hồng,Đầy đủ
03/10/2025,"Gia Lâm, Hà Nội","shophouse, nhà phố thương mại",0.11096473459771661,0.22123893805309736,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
03/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,0.04327682234549728,0.15634218289085547,0.2222222222222222,0.14285714285714285,không có - Thiếu,Cơ bản
03/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,0.028122812139776545,0.0864306784660767,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
03/10/2025,"Long Biên, Hà Nội",căn hộ chung cư,0.041256287651401186,0.1976401179941003,0.2222222222222222,0.14285714285714285,không có - Thiếu,Cơ bản
03/10/2025,"Đan Phượng, Hà Nội","nhà biệt thự, liền kề",0.11096473459771661,0.28023598820059,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
03/10/2025,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,0.12409821010934124,0.3274336283185841,0.3333333333333333,0.14285714285714285,có sổ đỏ/sổ hồng,Không có - Thiếu
03/10/2025,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",0.2685664407372123,0.43952802359882004,0.6666666666666666,0.35714285714285715,không có - Thiếu,Không có - Thiếu
03/10/2025,"Đan Phượng, Hà Nội","shophouse, nhà phố thương mại",0.2276506131817663,0.3392330383480826,0.3333333333333333,0.21428571428571427,không có - Thiếu,Không có - Thiếu
